file_last_modified_date,delivery_code_ref,orga_name,orga_code_ref,file_name,url,study_name,study_code_ref,delivery_name
"2024-09-12T10:14:17.758690+02:00","INVA-1080-6430","Invattur","INVA","AlicanteCentro_2024-09-12.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteCentro_2024-09-12.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-10-16T10:13:29.833340+02:00","INVA-1080-6430","Invattur","INVA","TorreviejaMunicipio_2024-10-16.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/TorreviejaMunicipio_2024-10-16.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-04-03T10:38:42.012791+02:00","INVA-1080-6430","Invattur","INVA","GandiaMunicipio_2024-04-02.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/GandiaMunicipio_2024-04-02.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-03-19T09:12:41.015002+01:00","INVA-1080-6430","Invattur","INVA","TorreviejaMunicipio_2024-03-19.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/TorreviejaMunicipio_2024-03-19.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-09-12T10:14:25.462972+02:00","INVA-1080-6430","Invattur","INVA","ValenciaCentro_2024-09-12.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaCentro_2024-09-12.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2023-12-17T09:10:31.212205+01:00","INVA-1080-6430","Invattur","INVA","Adeje-AronaMunicipio_2023-12-17.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/Adeje-AronaMunicipio_2023-12-17.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-09-21T10:37:35.049230+02:00","INVA-1080-6430","Invattur","INVA","Adeje-AronaMunicipio_2024-09-21.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/Adeje-AronaMunicipio_2024-09-21.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-04-29T10:11:52.934660+02:00","INVA-1080-6430","Invattur","INVA","SitgesMunicipio_2024-04-29.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SitgesMunicipio_2024-04-29.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-01-21T17:15:44.240858+01:00","INVA-1080-6430","Invattur","INVA","AlicanteProvincia_2024-01-10.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteProvincia_2024-01-10.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-01-26T11:25:07.772136+01:00","INVA-1080-6430","Invattur","INVA","ValenciaCentro_2023-12-27.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaCentro_2023-12-27.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-05-07T10:13:27.780089+02:00","INVA-1080-6430","Invattur","INVA","AlicanteCentro_2024-05-07.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteCentro_2024-05-07.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-05-14T10:13:36.766953+02:00","INVA-1080-6430","Invattur","INVA","AlicanteMunicipio_2024-05-14.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteMunicipio_2024-05-14.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-02-24T09:11:18.660405+01:00","INVA-1080-6430","Invattur","INVA","TorreviejaMunicipio_2024-02-24.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/TorreviejaMunicipio_2024-02-24.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2023-12-23T09:11:00.829033+01:00","INVA-1080-6430","Invattur","INVA","AlicanteMunicipio_2023-12-23.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteMunicipio_2023-12-23.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-11-25T09:07:23.269502+01:00","INVA-1080-6430","Invattur","INVA","ValenciaCentro_2024-11-25.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaCentro_2024-11-25.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-08-13T10:13:22.063756+02:00","INVA-1080-6430","Invattur","INVA","Adeje-AronaMunicipio_2024-08-13.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/Adeje-AronaMunicipio_2024-08-13.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-07-23T10:17:54.985778+02:00","INVA-1080-6430","Invattur","INVA","AlicanteProvincia_2024-07-23.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteProvincia_2024-07-23.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-12-06T09:07:24.164894+01:00","INVA-1080-6430","Invattur","INVA","CastellonProvincia_2024-12-06.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CastellonProvincia_2024-12-06.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-06-19T10:15:26.232535+02:00","INVA-1080-6430","Invattur","INVA","GandiaMunicipio_2024-06-19.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/GandiaMunicipio_2024-06-19.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-01-25T09:12:03.804664+01:00","INVA-1080-6430","Invattur","INVA","GandiaMunicipio_2024-01-25.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/GandiaMunicipio_2024-01-25.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-02-28T15:02:17.513304+01:00","INVA-1080-6430","Invattur","INVA","ValenciaCentro_2024-02-28.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaCentro_2024-02-28.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-04-07T10:11:44.696000+02:00","INVA-1080-6430","Invattur","INVA","ValenciaProvincia_2024-04-07.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaProvincia_2024-04-07.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-10-26T10:13:26.115030+02:00","INVA-1080-6430","Invattur","INVA","SanBartolomedeTirajanaMunicipio_2024-10-26.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SanBartolomedeTirajanaMunicipio_2024-10-26.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-02-26T09:11:34.151615+01:00","INVA-1080-6430","Invattur","INVA","ValenciaComunidadAutonoma_2024-02-26.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaComunidadAutonoma_2024-02-26.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2023-12-14T09:11:50.655200+01:00","INVA-1080-6430","Invattur","INVA","Elche_2023-12-14.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/Elche_2023-12-14.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-04-16T10:12:04.624635+02:00","INVA-1080-6430","Invattur","INVA","AlicanteMunicipio_2024-04-16.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteMunicipio_2024-04-16.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-11-09T09:14:18.838145+01:00","INVA-1080-6430","Invattur","INVA","AlicanteMunicipio_2024-11-09.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteMunicipio_2024-11-09.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-02-05T09:11:02.297194+01:00","INVA-1080-6430","Invattur","INVA","SitgesMunicipio_2024-02-05.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SitgesMunicipio_2024-02-05.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-11-28T09:07:53.280121+01:00","INVA-1080-6430","Invattur","INVA","TorreviejaMunicipio_2024-11-28.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/TorreviejaMunicipio_2024-11-28.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-01-21T17:30:38.525943+01:00","INVA-1080-6430","Invattur","INVA","SitgesMunicipio_2024-01-20.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SitgesMunicipio_2024-01-20.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-12-09T09:08:25.087088+01:00","INVA-1080-6430","Invattur","INVA","ValenciaCentro_2024-12-09.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaCentro_2024-12-09.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-09-13T10:13:34.217464+02:00","INVA-1080-6430","Invattur","INVA","SevillaCentro_2024-09-13.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SevillaCentro_2024-09-13.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-10-27T09:13:57.254224+01:00","INVA-1080-6430","Invattur","INVA","ValenciaComunidadAutonoma_2024-10-27.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaComunidadAutonoma_2024-10-27.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-07-20T10:17:30.508816+02:00","INVA-1080-6430","Invattur","INVA","Elche_2024-07-20.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/Elche_2024-07-20.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-06-19T10:15:27.448581+02:00","INVA-1080-6430","Invattur","INVA","AlicanteMunicipio_2024-06-19.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteMunicipio_2024-06-19.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-01-27T09:11:06.986937+01:00","INVA-1080-6430","Invattur","INVA","AlicanteMunicipio_2024-01-27.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteMunicipio_2024-01-27.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-08-30T10:14:04.220873+02:00","INVA-1080-6430","Invattur","INVA","ValenciaProvincia_2024-08-30.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaProvincia_2024-08-30.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-01-02T09:10:52.936001+01:00","INVA-1080-6430","Invattur","INVA","AlicanteMunicipio_2024-01-02.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteMunicipio_2024-01-02.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-11-12T09:12:36.537584+01:00","INVA-1080-6430","Invattur","INVA","ValenciaComunidadAutonoma_2024-11-12.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaComunidadAutonoma_2024-11-12.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-08-09T10:14:07.335852+02:00","INVA-1080-6430","Invattur","INVA","CastellonMunicipio_2024-08-09.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CastellonMunicipio_2024-08-09.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2023-12-13T09:11:35.006977+01:00","INVA-1080-6430","Invattur","INVA","AlicanteProvincia_2023-12-13.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteProvincia_2023-12-13.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-12-13T17:39:18.216408+01:00","INVA-1080-6430","Invattur","INVA","Adeje-AronaMunicipio_2024-12-13.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/Adeje-AronaMunicipio_2024-12-13.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-11-18T14:39:32.993669+01:00","INVA-1080-6430","Invattur","INVA","ValenciaPlaya_2024-11-18.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaPlaya_2024-11-18.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-04-15T10:29:21.474586+02:00","INVA-1080-6430","Invattur","INVA","SevillaCentro_2024-04-13.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SevillaCentro_2024-04-13.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-06-05T10:14:26.022352+02:00","INVA-1080-6430","Invattur","INVA","ValenciaComunidadAutonoma_2024-06-05.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaComunidadAutonoma_2024-06-05.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2025-01-01T09:08:46.908565+01:00","INVA-1080-6430","Invattur","INVA","AlicanteMunicipio_2025-01-01.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteMunicipio_2025-01-01.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-04-15T10:29:48.392940+02:00","INVA-1080-6430","Invattur","INVA","ValenciaPlaya_2024-04-13.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaPlaya_2024-04-13.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2025-01-05T09:07:32.280811+01:00","INVA-1080-6430","Invattur","INVA","ValenciaComunidadAutonoma_2025-01-05.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaComunidadAutonoma_2025-01-05.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-03-09T09:13:08.636939+01:00","INVA-1080-6430","Invattur","INVA","AlicanteProvincia_2024-03-09.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteProvincia_2024-03-09.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-07-24T10:12:40.316304+02:00","INVA-1080-6430","Invattur","INVA","CalviaMunicipio_2024-07-24.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CalviaMunicipio_2024-07-24.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-08-17T10:13:34.226526+02:00","INVA-1080-6430","Invattur","INVA","MalagaCentro_2024-08-17.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/MalagaCentro_2024-08-17.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-08-10T10:13:32.274375+02:00","INVA-1080-6430","Invattur","INVA","CastellonProvincia_2024-08-10.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CastellonProvincia_2024-08-10.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-01-26T11:13:06.009225+01:00","INVA-1080-6430","Invattur","INVA","Elche_2023-12-26.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/Elche_2023-12-26.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-11-06T09:13:00.578286+01:00","INVA-1080-6430","Invattur","INVA","ValenciaPlaya_2024-11-06.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaPlaya_2024-11-06.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-11-13T09:07:31.506431+01:00","INVA-1080-6430","Invattur","INVA","SitgesMunicipio_2024-11-13.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SitgesMunicipio_2024-11-13.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-08-05T11:46:10.561824+02:00","INVA-1080-6430","Invattur","INVA","AlicanteMunicipio_2024-08-05.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteMunicipio_2024-08-05.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-03-02T09:12:51.218343+01:00","INVA-1080-6430","Invattur","INVA","ValenciaPlaya_2024-03-02.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaPlaya_2024-03-02.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-07-30T10:13:34.950540+02:00","INVA-1080-6430","Invattur","INVA","TorremolinosMunicipio_2024-07-30.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/TorremolinosMunicipio_2024-07-30.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-11-29T09:07:33.847476+01:00","INVA-1080-6430","Invattur","INVA","ValenciaMunicipio_2024-11-29.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaMunicipio_2024-11-29.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-05-21T10:12:59.636974+02:00","INVA-1080-6430","Invattur","INVA","CastellonMunicipio_2024-05-21.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CastellonMunicipio_2024-05-21.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-11-05T09:14:50.697976+01:00","INVA-1080-6430","Invattur","INVA","AlicanteMunicipio_2024-11-05.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteMunicipio_2024-11-05.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-03-28T09:12:58.433028+01:00","INVA-1080-6430","Invattur","INVA","AlicanteMunicipio_2024-03-28.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteMunicipio_2024-03-28.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-07-02T10:15:16.530398+02:00","INVA-1080-6430","Invattur","INVA","BenidormMunicipio_2024-07-02.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/BenidormMunicipio_2024-07-02.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-09-03T10:14:08.634089+02:00","INVA-1080-6430","Invattur","INVA","ValenciaPlaya_2024-09-03.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaPlaya_2024-09-03.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2025-01-08T09:05:13.616727+01:00","INVA-1080-6430","Invattur","INVA","Adeje-AronaMunicipio_2025-01-08.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/Adeje-AronaMunicipio_2025-01-08.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-10-25T10:13:37.110888+02:00","INVA-1080-6430","Invattur","INVA","BenidormMunicipio_2024-10-25.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/BenidormMunicipio_2024-10-25.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-01-25T18:07:23.312095+01:00","INVA-1080-6430","Invattur","INVA","SanBartolomedeTirajanaMunicipio_2024-01-04.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SanBartolomedeTirajanaMunicipio_2024-01-04.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-04-27T10:12:38.478595+02:00","INVA-1080-6430","Invattur","INVA","SanBartolomedeTirajanaMunicipio_2024-04-27.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SanBartolomedeTirajanaMunicipio_2024-04-27.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-04-15T12:02:25.562976+02:00","INVA-1080-6430","Invattur","INVA","AlicanteMunicipio_2024-04-11.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteMunicipio_2024-04-11.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-12-07T09:07:54.904602+01:00","INVA-1080-6430","Invattur","INVA","ValenciaMunicipio_2024-12-07.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaMunicipio_2024-12-07.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-08-29T22:02:47.548378+02:00","INVA-1080-6430","Invattur","INVA","AlicanteCentro_2024-08-29.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteCentro_2024-08-29.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2023-12-16T09:10:58.198131+01:00","INVA-1080-6430","Invattur","INVA","AlicanteMunicipio_2023-12-16.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteMunicipio_2023-12-16.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-05-19T10:14:09.785380+02:00","INVA-1080-6430","Invattur","INVA","GandiaMunicipio_2024-05-19.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/GandiaMunicipio_2024-05-19.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-12-30T09:07:49.722032+01:00","INVA-1080-6430","Invattur","INVA","CalviaMunicipio_2024-12-30.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CalviaMunicipio_2024-12-30.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-08-08T10:13:41.807252+02:00","INVA-1080-6430","Invattur","INVA","CalpeMunicipio_2024-08-08.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CalpeMunicipio_2024-08-08.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-10-02T10:12:57.293364+02:00","INVA-1080-6430","Invattur","INVA","ValenciaMunicipio_2024-10-02.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaMunicipio_2024-10-02.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2023-12-17T09:10:46.612774+01:00","INVA-1080-6430","Invattur","INVA","AlicanteCentro_2023-12-17.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteCentro_2023-12-17.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-05-18T10:12:18.282256+02:00","INVA-1080-6430","Invattur","INVA","SanBartolomedeTirajanaMunicipio_2024-05-18.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SanBartolomedeTirajanaMunicipio_2024-05-18.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-04-28T10:11:51.511402+02:00","INVA-1080-6430","Invattur","INVA","AlicanteMunicipio_2024-04-28.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteMunicipio_2024-04-28.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
