"2015 - 4º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Alicante / Alacant",4650914
"2015 - 4º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Benidorm",1356194
"2015 - 4º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Castellón/Castelló",359338
"2015 - 4º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Valencia/València",1563108
"2015 - 4º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","València ciudad",1367699
"2015 - 4º  trimestre","Comunitat Valenciana","Dato base","Alicante / Alacant",900573
"2015 - 4º  trimestre","Comunitat Valenciana","Dato base","Benidorm",327928
"2015 - 4º  trimestre","Comunitat Valenciana","Dato base","Castellón/Castelló",35149
"2015 - 4º  trimestre","Comunitat Valenciana","Dato base","Valencia/València",328007
"2015 - 4º  trimestre","Comunitat Valenciana","Dato base","València ciudad",293339
"2015 - 4º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Alicante / Alacant",0.0
"2015 - 4º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Benidorm",0.0
"2015 - 4º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Castellón/Castelló",0.0
"2015 - 4º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Valencia/València",0.0
"2015 - 4º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","València ciudad",0.0
"2015 - 4º  trimestre","Comunitat Valenciana","Tasa de variación anual","Alicante / Alacant",0.0
"2015 - 4º  trimestre","Comunitat Valenciana","Tasa de variación anual","Benidorm",0.0
"2015 - 4º  trimestre","Comunitat Valenciana","Tasa de variación anual","Castellón/Castelló",0.0
"2015 - 4º  trimestre","Comunitat Valenciana","Tasa de variación anual","Valencia/València",0.0
"2015 - 4º  trimestre","Comunitat Valenciana","Tasa de variación anual","València ciudad",0.0
"2016 - 1er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Alicante / Alacant",772849
"2016 - 1er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Benidorm",272288
"2016 - 1er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Castellón/Castelló",55384
"2016 - 1er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Valencia/València",319964
"2016 - 1er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","València ciudad",285783
"2016 - 1er trimestre","Comunitat Valenciana","Dato base","Alicante / Alacant",772849
"2016 - 1er trimestre","Comunitat Valenciana","Dato base","Benidorm",272288
"2016 - 1er trimestre","Comunitat Valenciana","Dato base","Castellón/Castelló",55384
"2016 - 1er trimestre","Comunitat Valenciana","Dato base","Valencia/València",319964
"2016 - 1er trimestre","Comunitat Valenciana","Dato base","València ciudad",285783
"2016 - 1er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Alicante / Alacant",20.7
"2016 - 1er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Benidorm",26.6
"2016 - 1er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Castellón/Castelló",29.1
"2016 - 1er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Valencia/València",38.8
"2016 - 1er trimestre","Comunitat Valenciana","Tasa de variación acumulada","València ciudad",39.0
"2016 - 1er trimestre","Comunitat Valenciana","Tasa de variación anual","Alicante / Alacant",20.7
"2016 - 1er trimestre","Comunitat Valenciana","Tasa de variación anual","Benidorm",26.6
"2016 - 1er trimestre","Comunitat Valenciana","Tasa de variación anual","Castellón/Castelló",29.1
"2016 - 1er trimestre","Comunitat Valenciana","Tasa de variación anual","Valencia/València",38.8
"2016 - 1er trimestre","Comunitat Valenciana","Tasa de variación anual","València ciudad",39.0
"2016 - 2º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Alicante / Alacant",2247258
"2016 - 2º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Benidorm",697856
"2016 - 2º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Castellón/Castelló",203551
"2016 - 2º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Valencia/València",837770
"2016 - 2º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","València ciudad",732008
"2016 - 2º  trimestre","Comunitat Valenciana","Dato base","Alicante / Alacant",1474409
"2016 - 2º  trimestre","Comunitat Valenciana","Dato base","Benidorm",425568
"2016 - 2º  trimestre","Comunitat Valenciana","Dato base","Castellón/Castelló",148167
"2016 - 2º  trimestre","Comunitat Valenciana","Dato base","Valencia/València",517806
"2016 - 2º  trimestre","Comunitat Valenciana","Dato base","València ciudad",446225
"2016 - 2º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Alicante / Alacant",15.5
"2016 - 2º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Benidorm",14.2
"2016 - 2º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Castellón/Castelló",46.3
"2016 - 2º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Valencia/València",29.5
"2016 - 2º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","València ciudad",26.8
"2016 - 2º  trimestre","Comunitat Valenciana","Tasa de variación anual","Alicante / Alacant",13.0
"2016 - 2º  trimestre","Comunitat Valenciana","Tasa de variación anual","Benidorm",7.4
"2016 - 2º  trimestre","Comunitat Valenciana","Tasa de variación anual","Castellón/Castelló",53.9
"2016 - 2º  trimestre","Comunitat Valenciana","Tasa de variación anual","Valencia/València",24.3
"2016 - 2º  trimestre","Comunitat Valenciana","Tasa de variación anual","València ciudad",20.1
"2016 - 3er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Alicante / Alacant",4243618
"2016 - 3er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Benidorm",1124805
"2016 - 3er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Castellón/Castelló",452949
"2016 - 3er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Valencia/València",1529260
"2016 - 3er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","València ciudad",1289388
"2016 - 3er trimestre","Comunitat Valenciana","Dato base","Alicante / Alacant",1996360
"2016 - 3er trimestre","Comunitat Valenciana","Dato base","Benidorm",426949
"2016 - 3er trimestre","Comunitat Valenciana","Dato base","Castellón/Castelló",249399
"2016 - 3er trimestre","Comunitat Valenciana","Dato base","Valencia/València",691490
"2016 - 3er trimestre","Comunitat Valenciana","Dato base","València ciudad",557380
"2016 - 3er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Alicante / Alacant",13.2
"2016 - 3er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Benidorm",9.4
"2016 - 3er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Castellón/Castelló",39.7
"2016 - 3er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Valencia/València",23.8
"2016 - 3er trimestre","Comunitat Valenciana","Tasa de variación acumulada","València ciudad",20.0
"2016 - 3er trimestre","Comunitat Valenciana","Tasa de variación anual","Alicante / Alacant",10.6
"2016 - 3er trimestre","Comunitat Valenciana","Tasa de variación anual","Benidorm",2.4
"2016 - 3er trimestre","Comunitat Valenciana","Tasa de variación anual","Castellón/Castelló",34.8
"2016 - 3er trimestre","Comunitat Valenciana","Tasa de variación anual","Valencia/València",17.6
"2016 - 3er trimestre","Comunitat Valenciana","Tasa de variación anual","València ciudad",12.1
"2016 - 4º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Alicante / Alacant",5269371
"2016 - 4º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Benidorm",1443551
"2016 - 4º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Castellón/Castelló",515586
"2016 - 4º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Valencia/València",1946813
"2016 - 4º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","València ciudad",1652248
"2016 - 4º  trimestre","Comunitat Valenciana","Dato base","Alicante / Alacant",1025753
"2016 - 4º  trimestre","Comunitat Valenciana","Dato base","Benidorm",318746
"2016 - 4º  trimestre","Comunitat Valenciana","Dato base","Castellón/Castelló",62636
"2016 - 4º  trimestre","Comunitat Valenciana","Dato base","Valencia/València",417553
"2016 - 4º  trimestre","Comunitat Valenciana","Dato base","València ciudad",362860
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Alicante / Alacant",13.3
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Benidorm",6.4
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Castellón/Castelló",43.5
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Valencia/València",24.5
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","València ciudad",20.8
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación anual","Alicante / Alacant",13.9
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación anual","Benidorm",-2.8
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación anual","Castellón/Castelló",78.2
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación anual","Valencia/València",27.3
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación anual","València ciudad",23.7
"2017 - 1er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Alicante / Alacant",927602
"2017 - 1er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Benidorm",292725
"2017 - 1er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Castellón/Castelló",58616
"2017 - 1er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Valencia/València",372780
"2017 - 1er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","València ciudad",335890
"2017 - 1er trimestre","Comunitat Valenciana","Dato base","Alicante / Alacant",927602
"2017 - 1er trimestre","Comunitat Valenciana","Dato base","Benidorm",292725
"2017 - 1er trimestre","Comunitat Valenciana","Dato base","Castellón/Castelló",58616
"2017 - 1er trimestre","Comunitat Valenciana","Dato base","Valencia/València",372780
"2017 - 1er trimestre","Comunitat Valenciana","Dato base","València ciudad",335890
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Alicante / Alacant",20.0
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Benidorm",7.5
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Castellón/Castelló",5.8
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Valencia/València",16.5
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación acumulada","València ciudad",17.5
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación anual","Alicante / Alacant",20.0
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación anual","Benidorm",7.5
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación anual","Castellón/Castelló",5.8
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación anual","Valencia/València",16.5
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación anual","València ciudad",17.5
"2017 - 2º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Alicante / Alacant",2722533
"2017 - 2º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Benidorm",918981
"2017 - 2º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Castellón/Castelló",205293
"2017 - 2º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Valencia/València",967101
"2017 - 2º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","València ciudad",848801
"2017 - 2º  trimestre","Comunitat Valenciana","Dato base","Alicante / Alacant",1794931
"2017 - 2º  trimestre","Comunitat Valenciana","Dato base","Benidorm",626256
"2017 - 2º  trimestre","Comunitat Valenciana","Dato base","Castellón/Castelló",146677
"2017 - 2º  trimestre","Comunitat Valenciana","Dato base","Valencia/València",594321
"2017 - 2º  trimestre","Comunitat Valenciana","Dato base","València ciudad",512911
"2017 - 2º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Alicante / Alacant",21.1
"2017 - 2º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Benidorm",31.7
"2017 - 2º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Castellón/Castelló",0.9
"2017 - 2º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Valencia/València",15.4
"2017 - 2º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","València ciudad",16.0
"2017 - 2º  trimestre","Comunitat Valenciana","Tasa de variación anual","Alicante / Alacant",21.7
"2017 - 2º  trimestre","Comunitat Valenciana","Tasa de variación anual","Benidorm",47.2
"2017 - 2º  trimestre","Comunitat Valenciana","Tasa de variación anual","Castellón/Castelló",-1.0
"2017 - 2º  trimestre","Comunitat Valenciana","Tasa de variación anual","Valencia/València",14.8
"2017 - 2º  trimestre","Comunitat Valenciana","Tasa de variación anual","València ciudad",14.9
"2017 - 3er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Alicante / Alacant",4974290
"2017 - 3er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Benidorm",1423242
"2017 - 3er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Castellón/Castelló",528183
"2017 - 3er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Valencia/València",1751496
"2017 - 3er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","València ciudad",1521417
"2017 - 3er trimestre","Comunitat Valenciana","Dato base","Alicante / Alacant",2251756
"2017 - 3er trimestre","Comunitat Valenciana","Dato base","Benidorm",504261
"2017 - 3er trimestre","Comunitat Valenciana","Dato base","Castellón/Castelló",322890
"2017 - 3er trimestre","Comunitat Valenciana","Dato base","Valencia/València",784394
"2017 - 3er trimestre","Comunitat Valenciana","Dato base","València ciudad",672617
"2017 - 3er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Alicante / Alacant",17.2
"2017 - 3er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Benidorm",26.5
"2017 - 3er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Castellón/Castelló",16.6
"2017 - 3er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Valencia/València",14.5
"2017 - 3er trimestre","Comunitat Valenciana","Tasa de variación acumulada","València ciudad",18.0
"2017 - 3er trimestre","Comunitat Valenciana","Tasa de variación anual","Alicante / Alacant",12.8
"2017 - 3er trimestre","Comunitat Valenciana","Tasa de variación anual","Benidorm",18.1
