"2016 - 4º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Alicante / Alacant",5334
"2016 - 4º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Benidorm",1304
"2016 - 4º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Castellón/Castelló",413
"2016 - 4º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Valencia/València",1690
"2016 - 4º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","València ciudad",1413
"2016 - 4º  trimestre","Comunitat Valenciana","Dato base","Alicante / Alacant",1093
"2016 - 4º  trimestre","Comunitat Valenciana","Dato base","Benidorm",279
"2016 - 4º  trimestre","Comunitat Valenciana","Dato base","Castellón/Castelló",51
"2016 - 4º  trimestre","Comunitat Valenciana","Dato base","Valencia/València",352
"2016 - 4º  trimestre","Comunitat Valenciana","Dato base","València ciudad",293
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Alicante / Alacant",0.0
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Benidorm",0.0
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Castellón/Castelló",0.0
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","Valencia/València",0.0
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación acumulada","València ciudad",0.0
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación anual","Alicante / Alacant",0.0
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación anual","Benidorm",0.0
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación anual","Castellón/Castelló",0.0
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación anual","Valencia/València",0.0
"2016 - 4º  trimestre","Comunitat Valenciana","Tasa de variación anual","València ciudad",0.0
"2017 - 1er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Alicante / Alacant",949
"2017 - 1er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Benidorm",257
"2017 - 1er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Castellón/Castelló",58
"2017 - 1er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Valencia/València",326
"2017 - 1er trimestre","Comunitat Valenciana","Acumulado en lo que va de año","València ciudad",296
"2017 - 1er trimestre","Comunitat Valenciana","Dato base","Alicante / Alacant",949
"2017 - 1er trimestre","Comunitat Valenciana","Dato base","Benidorm",257
"2017 - 1er trimestre","Comunitat Valenciana","Dato base","Castellón/Castelló",58
"2017 - 1er trimestre","Comunitat Valenciana","Dato base","Valencia/València",326
"2017 - 1er trimestre","Comunitat Valenciana","Dato base","València ciudad",296
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Alicante / Alacant",31.6
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Benidorm",18.7
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Castellón/Castelló",12.4
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación acumulada","Valencia/València",15.6
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación acumulada","València ciudad",19.1
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación anual","Alicante / Alacant",31.6
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación anual","Benidorm",18.7
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación anual","Castellón/Castelló",12.4
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación anual","Valencia/València",15.6
"2017 - 1er trimestre","Comunitat Valenciana","Tasa de variación anual","València ciudad",19.1
"2017 - 2º  trimestre","Comunitat Valenciana","Acumulado en lo que va de año","Alicante / Alacant",2499
