"2013","12021 - Betxí",0
"2013","12022 - Bejís",0
"2013","12024 - Benafer",0
"2013","12025 - Benafigos",0
"2013","12026 - Benassal",0
"2013","12027 - Benicarló",1
"2013","12028 - Benicàssim/Benicasim",2
"2013","12029 - Benlloc",0
"2013","12031 - Borriol",0
"2013","12032 - Borriana/Burriana",2
"2013","12033 - Cabanes",0
"2013","12034 - Càlig",0
"2013","12036 - Canet lo Roig",0
"2013","12037 - Castell de Cabres",0
"2013","12038 - Castellfort",0
"2013","12039 - Castellnovo",0
"2013","12040 - Castelló de la Plana",9
"2013","12041 - Castillo de Villamalefa",0
"2013","12042 - Catí",1
"2013","12043 - Caudiel",0
"2013","12044 - Cervera del Maestre",0
"2013","12045 - Cinctorres",0
"2013","12046 - Cirat",0
"2013","12048 - Cortes de Arenoso",0
"2013","12049 - Costur",0
"2013","12050 - Coves de Vinromà, les",0
"2013","12051 - Culla",0
"2013","12052 - Xert",0
"2013","12053 - Chilches/Xilxes",0
"2013","12055 - Xodos/Chodos",0
"2013","12056 - Chóvar",0
"2013","12057 - Eslida",1
"2013","12058 - Espadilla",0
"2013","12059 - Fanzara",0
"2013","12060 - Figueroles",1
"2013","12061 - Forcall",0
"2013","12063 - Fuente la Reina",0
"2013","12064 - Fuentes de Ayódar",0
"2013","12065 - Gaibiel",0
"2013","12066 - Gátova (hasta 1995)",-
"2013","12067 - Geldo",0
"2013","12068 - Herbers",0
"2013","12069 - Higueras",0
"2013","12070 - Jana, la",0
"2013","12071 - Jérica",1
"2013","12072 - Llucena/Lucena del Cid",0
"2013","12073 - Ludiente",0
"2013","12074 - Llosa, la",0
"2013","12075 - Mata de Morella, la",0
"2013","12076 - Matet",0
"2013","12077 - Moncofa",0
"2013","12078 - Montán",1
"2013","12079 - Montanejos",1
"2013","12080 - Morella",2
"2013","12081 - Navajas",0
"2013","12082 - Nules",0
"2013","12083 - Olocau del Rey",0
"2013","12084 - Onda",1
"2013","12085 - Orpesa/Oropesa del Mar",1
"2013","12087 - Palanques",0
"2013","12088 - Pavías",0
"2013","12089 - Peníscola/Peñíscola",2
"2013","12090 - Pina de Montalgrao",0
"2013","12091 - Portell de Morella",0
"2013","12092 - Puebla de Arenoso",0
"2013","12093 - Pobla de Benifassà, la",1
"2013","12094 - Pobla Tornesa, la",0
"2013","12095 - Ribesalbes",0
"2013","12096 - Rossell",1
"2013","12097 - Sacañet",0
"2013","12098 - Salzadella, la",0
"2013","12099 - Sant Jordi/San Jorge",0
"2013","12100 - Sant Mateu",0
"2013","12101 - San Rafael del Río",0
"2013","12102 - Santa Magdalena de Pulpis",0
"2013","12103 - Serratella, la",0
